"state","state_abbrev","organization","season","year","month","date","zone","block_id","site","lat_dd","long_dd","survey_id","event_id","n","nover","pover","domoic_ppm_max","domoic_ppm_avg","domoic_ppm_med","nsurveys","event_use","event_id_use","event_day0","event_day"
"California","CA","CDFW",2015,2016,2,2016-02-20,"E",423,"Block 423, Carmet",38.42264,-123.236138,"2016-02-20-CA-E-Block 423, Carmet","2015-CA-423",4,1,0.25,35,12.05,4.55,17,"yes","2015-CA-423",2015-11-14,98
"California","CA","CDFW",2015,2016,2,2016-02-20,"E",431,"Block 431, Bodega",38.234676,-123.104345,"2016-02-20-CA-E-Block 431, Bodega","2015-CA-431",6,0,0,15,5.38333333333333,3.5,17,"yes","2015-CA-431",2015-10-18,125
"California","CA","CDFW",2015,2016,2,2016-02-20,"E",431,"Bodega Bay",38.2458350807382,-123.087524649426,"2016-02-20-CA-E-Bodega Bay","2015-CA-431",6,0,0,15,5.38333333333333,3.5,17,"yes","2015-CA-431",2015-10-18,125
"California","CA","CDFW",2015,2016,2,2016-02-21,"D",402,"Point Arena",38.909830799045,-123.765238369676,"2016-02-21-CA-D-Point Arena","2015-CA-402",6,3,0.5,85,33,27,7,"yes","2015-CA-402",2015-11-22,91
"California","CA","CDFW",2015,2016,2,2016-02-21,"D",NA,"Point Arena",NA,NA,"2016-02-21-CA-D-Point Arena","2015-CA-NA",6,3,0.5,85,33,27,1,"no",NA,2016-02-21,0
"California","CA","CDFW",2015,2016,2,2016-02-23,"C",249,"Block 249, Ft Bragg",39.8,-123.88333,"2016-02-23-CA-C-Block 249, Ft Bragg","2015-CA-249",6,3,0.5,55,28.8333333333333,27,23,"yes","2015-CA-249",2015-11-23,92
"California","CA","CDFW",2015,2016,2,2016-02-23,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-02-23-CA-C-Usal","2015-CA-249",6,3,0.5,55,28.8333333333333,27,23,"yes","2015-CA-249",2015-11-23,92
"California","CA","CDFW",2015,2016,2,2016-02-27,"E",423,"Block 422, Carmet",38.43333,-123.18333,"2016-02-27-CA-E-Block 422, Carmet","2015-CA-423",6,0,0,27,7.6,2.5,17,"yes","2015-CA-423",2015-11-14,105
"California","CA","CDFW",2015,2016,2,2016-02-27,"E",423,"Russian River",38.4149940651549,-123.252536302356,"2016-02-27-CA-E-Russian River","2015-CA-423",4,0,0,8.6,4.025,2.5,17,"yes","2015-CA-423",2015-11-14,105
"California","CA","CDFW",2015,2016,2,2016-02-27,"E",431,"Block 431, Bodega",38.234676,-123.104345,"2016-02-27-CA-E-Block 431, Bodega","2015-CA-431",6,0,0,7,3.71666666666667,2.55,17,"yes","2015-CA-431",2015-10-18,132
"California","CA","CDFW",2015,2016,2,2016-02-27,"E",431,"Bodega Bay",38.2458350807382,-123.087524649426,"2016-02-27-CA-E-Bodega Bay","2015-CA-431",6,0,0,7,3.71666666666667,2.55,17,"yes","2015-CA-431",2015-10-18,132
"California","CA","CDFW",2015,2016,2,2016-02-29,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-02-29-CA-B-Block 133, Trinidad","2015-CA-133",12,4,0.333333333333333,82,27.1166666666667,23,31,"yes","2015-CA-133",2015-12-26,65
"California","CA","CDFW",2015,2016,2,2016-02-29,"B",133,"Trinidad North",41.0831786939196,-124.251183497884,"2016-02-29-CA-B-Trinidad North","2015-CA-133",6,2,0.333333333333333,82,29.6,23,31,"yes","2015-CA-133",2015-12-26,65
"California","CA","CDFW",2015,2016,2,2016-02-29,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-02-29-CA-B-Trinidad South","2015-CA-133",6,2,0.333333333333333,56,24.6333333333333,22.5,31,"yes","2015-CA-133",2015-12-26,65
"California","CA","CDFW",2015,2016,3,2016-03-08,"E",423,"Block 423, Carmet",38.42264,-123.236138,"2016-03-08-CA-E-Block 423, Carmet","2015-CA-423",6,1,0.166666666666667,38,20.35,18.5,17,"yes","2015-CA-423",2015-11-14,115
"California","CA","CDFW",2015,2016,3,2016-03-08,"E",423,"Russian River",38.4149940651549,-123.252536302356,"2016-03-08-CA-E-Russian River","2015-CA-423",6,1,0.166666666666667,38,20.35,18.5,17,"yes","2015-CA-423",2015-11-14,115
"California","CA","CDFW",2015,2016,3,2016-03-10,"E",408,"Block 408, Gualala",38.746784,-123.583706,"2016-03-10-CA-E-Block 408, Gualala","2015-CA-408",6,0,0,14,10.3833333333333,11.45,2,"no",NA,2016-03-10,0
"California","CA","CDFW",2015,2016,3,2016-03-11,"E",408,"Gualala",38.736541674719,-123.595740520758,"2016-03-11-CA-E-Gualala","2015-CA-408",6,0,0,14,10.3833333333333,11.45,2,"no",NA,2016-03-10,1
"California","CA","CDFW",2015,2016,3,2016-03-16,"E",423,"Block 422, Carmet",38.43333,-123.18333,"2016-03-16-CA-E-Block 422, Carmet","2015-CA-423",4,0,0,7.1,3.65,2.5,17,"yes","2015-CA-423",2015-11-14,123
"California","CA","CDFW",2015,2016,3,2016-03-16,"E",423,"Block 423, Carmet",38.42264,-123.236138,"2016-03-16-CA-E-Block 423, Carmet","2015-CA-423",8,0,0,28,8.4375,2.5,17,"yes","2015-CA-423",2015-11-14,123
"California","CA","CDFW",2015,2016,3,2016-03-16,"E",423,"Russian River",38.4149940651549,-123.252536302356,"2016-03-16-CA-E-Russian River","2015-CA-423",4,0,0,28,14.375,13.5,17,"yes","2015-CA-423",2015-11-14,123
"California","CA","CDFW",2015,2016,3,2016-03-17,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-03-17-CA-B-Block 133, Trinidad","2015-CA-133",12,2,0.166666666666667,41,15.2916666666667,11,31,"yes","2015-CA-133",2015-12-26,82
"California","CA","CDFW",2015,2016,3,2016-03-17,"B",133,"Trinidad North",41.0831786939196,-124.251183497884,"2016-03-17-CA-B-Trinidad North","2015-CA-133",6,1,0.166666666666667,35,16.2333333333333,12.5,31,"yes","2015-CA-133",2015-12-26,82
"California","CA","CDFW",2015,2016,3,2016-03-17,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-03-17-CA-B-Trinidad South","2015-CA-133",6,1,0.166666666666667,41,14.35,9.55,31,"yes","2015-CA-133",2015-12-26,82
"California","CA","CDFW",2015,2016,3,2016-03-17,"D",274,"Block 274, Manchest",39.085568,-123.758588,"2016-03-17-CA-D-Block 274, Manchest","2015-CA-274",6,0,0,28,16.7,14,4,"no",NA,2016-03-17,0
"California","CA","CDFW",2015,2016,3,2016-03-17,"D",274,"Point Arena",39.0776419872084,-123.770328918507,"2016-03-17-CA-D-Point Arena","2015-CA-274",6,0,0,28,16.7,14,4,"no",NA,2016-03-17,0
"California","CA","CDFW",2015,2016,3,2016-03-18,"C",249,"Block 249, Ft Bragg",39.8,-123.88333,"2016-03-18-CA-C-Block 249, Ft Bragg","2015-CA-249",6,0,0,25,19.15,20.5,23,"yes","2015-CA-249",2015-11-23,116
"California","CA","CDFW",2015,2016,3,2016-03-18,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-03-18-CA-C-Usal","2015-CA-249",6,0,0,25,19.15,20.5,23,"yes","2015-CA-249",2015-11-23,116
"California","CA","CDFW",2015,2016,3,2016-03-24,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-03-24-CA-B-Block 133, Trinidad","2015-CA-133",12,1,0.0833333333333333,40,14.025,10.8,31,"yes","2015-CA-133",2015-12-26,89
"California","CA","CDFW",2015,2016,3,2016-03-24,"B",133,"Trinidad North",41.0831786939196,-124.251183497884,"2016-03-24-CA-B-Trinidad North","2015-CA-133",6,0,0,28,11.4666666666667,7.8,31,"yes","2015-CA-133",2015-12-26,89
"California","CA","CDFW",2015,2016,3,2016-03-24,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-03-24-CA-B-Trinidad South","2015-CA-133",6,1,0.166666666666667,40,16.5833333333333,12.5,31,"yes","2015-CA-133",2015-12-26,89
"California","CA","CDFW",2015,2016,3,2016-03-26,"C",249,"Block 249, Ft Bragg",39.8,-123.88333,"2016-03-26-CA-C-Block 249, Ft Bragg","2015-CA-249",6,2,0.333333333333333,39,18.4166666666667,13.95,23,"yes","2015-CA-249",2015-11-23,124
"California","CA","CDFW",2015,2016,3,2016-03-26,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-03-26-CA-C-Usal","2015-CA-249",6,2,0.333333333333333,39,18.4166666666667,13.95,23,"yes","2015-CA-249",2015-11-23,124
"California","CA","CDFW",2015,2016,3,2016-03-31,"D",274,"Block 274, Manchest",39.085568,-123.758588,"2016-03-31-CA-D-Block 274, Manchest","2015-CA-274",6,0,0,28,18.5166666666667,23.5,4,"no",NA,2016-03-17,14
"California","CA","CDFW",2015,2016,3,2016-03-31,"D",274,"Manchester Beach",39.0776419872084,-123.770328918507,"2016-03-31-CA-D-Manchester Beach","2015-CA-274",6,0,0,28,18.5166666666667,23.5,4,"no",NA,2016-03-17,14
"California","CA","CDFW",2015,2016,4,2016-04-01,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-04-01-CA-B-Block 133, Trinidad","2015-CA-133",12,0,0,27,11.4833333333333,9.45,31,"yes","2015-CA-133",2015-12-26,97
"California","CA","CDFW",2015,2016,4,2016-04-01,"B",133,"Trinidad North",41.0831786939196,-124.251183497884,"2016-04-01-CA-B-Trinidad North","2015-CA-133",6,0,0,27,12.85,9.95,31,"yes","2015-CA-133",2015-12-26,97
"California","CA","CDFW",2015,2016,4,2016-04-01,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-04-01-CA-B-Trinidad South","2015-CA-133",6,0,0,16,10.1166666666667,8.7,31,"yes","2015-CA-133",2015-12-26,97
"California","CA","CDFW",2015,2016,4,2016-04-09,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-04-09-CA-B-Block 133, Trinidad","2015-CA-133",6,1,0.166666666666667,58,16.2166666666667,8.2,31,"yes","2015-CA-133",2015-12-26,105
"California","CA","CDFW",2015,2016,4,2016-04-09,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-04-09-CA-B-Trinidad South","2015-CA-133",6,1,0.166666666666667,58,16.2166666666667,8.2,31,"yes","2015-CA-133",2015-12-26,105
"California","CA","CDFW",2015,2016,4,2016-04-10,"C",249,"Block 249, Ft Bragg",39.8,-123.88333,"2016-04-10-CA-C-Block 249, Ft Bragg","2015-CA-249",6,0,0,13,8.45,8.6,23,"yes","2015-CA-249",2015-11-23,139
"California","CA","CDFW",2015,2016,4,2016-04-10,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-04-10-CA-C-Usal","2015-CA-249",6,0,0,13,8.45,8.6,23,"yes","2015-CA-249",2015-11-23,139
"California","CA","CDFW",2015,2016,4,2016-04-17,"C",233,"Block 233, ShltCove",40.059503,-124.106499,"2016-04-17-CA-C-Block 233, ShltCove","2015-CA-233",6,0,0,27,10.7666666666667,6.55,2,"no",NA,2016-04-17,0
"California","CA","CDFW",2015,2016,4,2016-04-17,"C",233,"Shelter Cove",40.0490316671485,-124.120250980622,"2016-04-17-CA-C-Shelter Cove","2015-CA-233",6,0,0,27,10.7666666666667,6.55,2,"no",NA,2016-04-17,0
"California","CA","CDFW",2015,2016,4,2016-04-17,"C",249,"Block 249, Ft Bragg",39.8,-123.88333,"2016-04-17-CA-C-Block 249, Ft Bragg","2015-CA-249",6,0,0,28,13.1333333333333,10.2,23,"yes","2015-CA-249",2015-11-23,146
"California","CA","CDFW",2015,2016,4,2016-04-17,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-04-17-CA-C-Usal","2015-CA-249",6,0,0,28,13.1333333333333,10.2,23,"yes","2015-CA-249",2015-11-23,146
"California","CA","CDFW",2015,2016,4,2016-04-17,"C",255,"Block 255, 10MileR",39.588031,-123.792553,"2016-04-17-CA-C-Block 255, 10MileR","2015-CA-255",6,1,0.166666666666667,30,17.4166666666667,14.5,2,"no",NA,2016-04-17,0
"California","CA","CDFW",2015,2016,4,2016-04-17,"C",255,"Ten Mile",39.5800680658636,-123.806879346129,"2016-04-17-CA-C-Ten Mile","2015-CA-255",6,1,0.166666666666667,30,17.4166666666667,14.5,2,"no",NA,2016-04-17,0
"California","CA","CDFW",2015,2016,4,2016-04-18,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-04-18-CA-B-Block 133, Trinidad","2015-CA-133",6,0,0,20,10.7833333333333,9.4,31,"yes","2015-CA-133",2015-12-26,114
"California","CA","CDFW",2015,2016,4,2016-04-18,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-04-18-CA-B-Trinidad South","2015-CA-133",6,0,0,20,10.7833333333333,9.4,31,"yes","2015-CA-133",2015-12-26,114
"California","CA","CDFW",2015,2016,4,2016-04-24,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-04-24-CA-B-Block 133, Trinidad","2015-CA-133",6,1,0.166666666666667,54,19.9833333333333,13,31,"yes","2015-CA-133",2015-12-26,120
"California","CA","CDFW",2015,2016,4,2016-04-24,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-04-24-CA-B-Trinidad South","2015-CA-133",6,1,0.166666666666667,54,19.9833333333333,13,31,"yes","2015-CA-133",2015-12-26,120
"California","CA","CDFW",2015,2016,5,2016-05-01,"B",133,"Block 133, Trinidad",41.092534,-124.247121,"2016-05-01-CA-B-Block 133, Trinidad","2015-CA-133",6,0,0,25,17.3166666666667,18,31,"yes","2015-CA-133",2015-12-26,127
"California","CA","CDFW",2015,2016,5,2016-05-01,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-05-01-CA-B-Trinidad South","2015-CA-133",6,0,0,25,17.3166666666667,18,31,"yes","2015-CA-133",2015-12-26,127
"California","CA","CDFW",2015,2016,5,2016-05-08,"B",132,"Block 132, Trinidad",41.02962,-124.145,"2016-05-08-CA-B-Block 132, Trinidad","2015-CA-132",6,1,0.166666666666667,38,15.5666666666667,13,14,"yes","2015-CA-132",2015-09-11,240
"California","CA","CDFW",2015,2016,5,2016-05-08,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-05-08-CA-B-Trinidad South","2015-CA-133",6,1,0.166666666666667,38,15.5666666666667,13,31,"yes","2015-CA-133",2015-12-26,134
"California","CA","CDFW",2015,2016,5,2016-05-15,"B",132,"Block 132, Trinidad",41.02962,-124.145,"2016-05-15-CA-B-Block 132, Trinidad","2015-CA-132",4,0,0,14,6.5,4.75,14,"yes","2015-CA-132",2015-09-11,247
"California","CA","CDFW",2015,2016,5,2016-05-15,"B",133,"Trinidad South",41.0831786939196,-124.251183497884,"2016-05-15-CA-B-Trinidad South","2015-CA-133",4,0,0,14,7.875,6.3,31,"yes","2015-CA-133",2015-12-26,141
"California","CA","CDFW",2016,2016,9,2016-09-09,"E",439,"Point Reyes",38.0836626715239,-123.084867825007,"2016-09-09-CA-E-Point Reyes","2016-CA-439",6,0,0,16,6.38333333333333,4.9,2,"no",NA,2016-09-09,0
"California","CA","CDFW",2016,2016,9,2016-09-09,"F",464,"Block 464, San Pedr",37.577033,-122.595224,"2016-09-09-CA-F-Block 464, San Pedr","2016-CA-464",11,0,0,20,6.31818181818182,2.5,2,"no",NA,2016-09-09,0
"California","CA","CDFW",2016,2016,9,2016-09-09,"F",464,"Pillar Point",37.5854377599855,-122.587203122358,"2016-09-09-CA-F-Pillar Point","2016-CA-464",6,0,0,20,6,2.5,2,"no",NA,2016-09-09,0
"California","CA","CDFW",2016,2016,9,2016-09-10,"E",422,"Russian River",38.3860597729344,-123.128349666515,"2016-09-10-CA-E-Russian River","2016-CA-422",6,1,0.166666666666667,60,21.1833333333333,17,6,"yes","2016-CA-422",2016-09-10,0
"California","CA","CDFW",2016,2016,9,2016-09-12,"E",423,"Block 422, Carmet",38.43333,-123.18333,"2016-09-12-CA-E-Block 422, Carmet","2016-CA-423",6,1,0.166666666666667,60,21.1833333333333,17,1,"no",NA,2016-09-12,0
"California","CA","CDFW",2016,2016,9,2016-09-12,"E",439,"Block 439, Pt Reyes",38.066212,-123.096634,"2016-09-12-CA-E-Block 439, Pt Reyes","2016-CA-439",6,0,0,16,6.38333333333333,4.9,2,"no",NA,2016-09-09,3
"California","CA","CDFW",2016,2016,9,2016-09-14,"A",108,"Crescent City North",41.7390120843716,-124.264188910007,"2016-09-14-CA-A-Crescent City North","2016-CA-108",6,2,0.333333333333333,53,19.4,9.75,2,"no",NA,2016-09-14,0
"California","CA","CDFW",2016,2016,9,2016-09-14,"G",517,"Block 517, Marina",36.743802,-121.916942,"2016-09-14-CA-G-Block 517, Marina","2016-CA-517",6,3,0.5,52,33,31,4,"no",NA,2016-09-14,0
"California","CA","CDFW",2016,2016,9,2016-09-14,"G",517,"Monterey Bay",36.7499567679271,-121.917733643827,"2016-09-14-CA-G-Monterey Bay","2016-CA-517",6,3,0.5,52,33,31,4,"no",NA,2016-09-14,0
"California","CA","CDFW",2016,2016,9,2016-09-15,"B",217,"Eel River",40.5888695409441,-124.425542355315,"2016-09-15-CA-B-Eel River","2016-CA-217",6,0,0,29,14.35,10.4,1,"no",NA,2016-09-15,0
"California","CA","CDFW",2016,2016,9,2016-09-16,"B",132,"Trinidad South",41.0594844701148,-124.147950029816,"2016-09-16-CA-B-Trinidad South","2016-CA-132",6,1,0.166666666666667,33,16.8333333333333,15,2,"no",NA,2016-09-16,0
"California","CA","CDFW",2016,2016,9,2016-09-16,"B",202,"Samoa",40.9170518830624,-124.251740037985,"2016-09-16-CA-B-Samoa","2016-CA-202",6,0,0,20,14.0333333333333,14.5,1,"no",NA,2016-09-16,0
"California","CA","CDFW",2016,2016,9,2016-09-16,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-09-16-CA-C-Usal","2016-CA-249",6,1,0.166666666666667,64,18.3166666666667,9.95,9,"yes","2016-CA-249",2016-09-16,0
"California","CA","CDFW",2016,2016,9,2016-09-25,"G",509,"Santa Cruz",36.8976248489988,-122.087088777294,"2016-09-25-CA-G-Santa Cruz","2016-CA-509",6,1,0.166666666666667,39,17.2166666666667,15,1,"no",NA,2016-09-25,0
"California","CA","CDFW",2016,2016,9,2016-09-25,"G",517,"Monterey Bay",36.7499567679271,-121.917733643827,"2016-09-25-CA-G-Monterey Bay","2016-CA-517",6,1,0.166666666666667,55,26.6666666666667,23.5,4,"no",NA,2016-09-14,11
"California","CA","CDFW",2016,2016,9,2016-09-26,"E",422,"Russian River",38.3860597729344,-123.128349666515,"2016-09-26-CA-E-Russian River","2016-CA-422",6,0,0,29,18.6,19.5,6,"yes","2016-CA-422",2016-09-10,16
"California","CA","CDFW",2016,2016,9,2016-09-28,"H",623,"Avila",35.0824092801505,-120.751597734499,"2016-09-28-CA-H-Avila","2016-CA-623",3,0,0,7.6,5.26666666666667,4.6,1,"no",NA,2016-09-28,0
"California","CA","CDFW",2016,2016,9,2016-09-28,"H",632,"Avila",34.916652616987,-120.751066094398,"2016-09-28-CA-H-Avila","2016-CA-632",3,0,0,5.5,5,5.2,1,"no",NA,2016-09-28,0
"California","CA","CDFW",2016,2016,10,2016-10-07,"F",478,"Pigeon Point",37.2471823435731,-122.4521156838,"2016-10-07-CA-F-Pigeon Point","2016-CA-478",6,0,0,24,10.8833333333333,8.25,1,"no",NA,2016-10-07,0
"California","CA","CDFW",2016,2016,10,2016-10-11,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-10-11-CA-C-Usal","2016-CA-249",6,2,0.333333333333333,74,33.05,17,9,"yes","2016-CA-249",2016-09-16,25
"California","CA","CDFW",2016,2016,10,2016-10-12,"E",422,"Russian River",38.3860597729344,-123.128349666515,"2016-10-12-CA-E-Russian River","2016-CA-422",6,1,0.166666666666667,71,17.5333333333333,7.6,6,"yes","2016-CA-422",2016-09-10,32
"California","CA","CDFW",2016,2016,10,2016-10-12,"E",431,"Bodega Bay",38.2458350807382,-123.087524649426,"2016-10-12-CA-E-Bodega Bay","2016-CA-431",6,2,0.333333333333333,40,15.7,5.1,4,"no",NA,2016-10-12,0
"California","CA","CDFW",2016,2016,10,2016-10-13,"G",517,"Monterey Bay",36.7499567679271,-121.917733643827,"2016-10-13-CA-G-Monterey Bay","2016-CA-517",6,0,0,26,15.85,15.5,4,"no",NA,2016-09-14,29
"California","CA","CDFW",2016,2016,10,2016-10-26,"G",508,"Santa Cruz",36.8957117093729,-121.923871355916,"2016-10-26-CA-G-Santa Cruz","2016-CA-508",6,0,0,26,14.8333333333333,13.5,1,"no",NA,2016-10-26,0
"California","CA","CDFW",2016,2016,10,2016-10-27,"E",422,"Russian River",38.3860597729344,-123.128349666515,"2016-10-27-CA-E-Russian River","2016-CA-422",6,1,0.166666666666667,51,18.2166666666667,9.55,6,"yes","2016-CA-422",2016-09-10,47
"California","CA","CDFW",2016,2016,10,2016-10-27,"E",431,"Bodega Bay",38.2458350807382,-123.087524649426,"2016-10-27-CA-E-Bodega Bay","2016-CA-431",6,1,0.166666666666667,51,17.9833333333333,14,4,"no",NA,2016-10-12,15
"California","CA","CDFW",2016,2016,11,2016-11-01,"A",108,"Crescent City North",41.7390120843716,-124.264188910007,"2016-11-01-CA-A-Crescent City North","2016-CA-108",6,0,0,14,7.46666666666667,6.9,2,"no",NA,2016-09-14,48
"California","CA","CDFW",2016,2016,11,2016-11-01,"A",114,"Crescent City South",41.5707155642191,-124.132511917742,"2016-11-01-CA-A-Crescent City South","2016-CA-114",6,0,0,8.8,5.53333333333333,5.45,1,"no",NA,2016-11-01,0
"California","CA","CDFW",2016,2016,11,2016-11-01,"B",133,"Trinidad North",41.0831786939196,-124.251183497884,"2016-11-01-CA-B-Trinidad North","2016-CA-133",6,0,0,25,9.43333333333333,7.6,1,"no",NA,2016-11-01,0
"California","CA","CDFW",2016,2016,11,2016-11-02,"B",132,"Trinidad South",41.0594844701148,-124.147950029816,"2016-11-02-CA-B-Trinidad South","2016-CA-132",6,0,0,7.6,4.71666666666667,4.15,2,"no",NA,2016-09-16,47
"California","CA","CDFW",2016,2016,11,2016-11-03,"E",422,"Russian River",38.3860597729344,-123.128349666515,"2016-11-03-CA-E-Russian River","2016-CA-422",6,0,0,2.5,2.5,2.5,6,"yes","2016-CA-422",2016-09-10,54
"California","CA","CDFW",2016,2016,11,2016-11-03,"E",431,"Bodega Head",38.2458350807382,-123.087524649426,"2016-11-03-CA-E-Bodega Head","2016-CA-431",6,1,0.166666666666667,65,14.6166666666667,3.9,4,"no",NA,2016-10-12,22
"California","CA","CDFW",2016,2016,11,2016-11-10,"E",422,"Russian River",38.3860597729344,-123.128349666515,"2016-11-10-CA-E-Russian River","2016-CA-422",6,0,0,11,8.2,8.75,6,"yes","2016-CA-422",2016-09-10,61
"California","CA","CDFW",2016,2016,11,2016-11-10,"E",431,"Bodega Head",38.2458350807382,-123.087524649426,"2016-11-10-CA-E-Bodega Head","2016-CA-431",6,0,0,14,9.2,8.75,4,"no",NA,2016-10-12,29
"California","CA","CDFW",2016,2016,11,2016-11-12,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-11-12-CA-C-Usal","2016-CA-249",6,3,0.5,50,27.0666666666667,26.5,9,"yes","2016-CA-249",2016-09-16,57
"California","CA","CDFW",2016,2016,11,2016-11-12,"D",274,"Manchester Beach",39.0776419872084,-123.770328918507,"2016-11-12-CA-D-Manchester Beach","2016-CA-274",6,2,0.333333333333333,47,25.5,18,4,"no",NA,2016-11-12,0
"California","CA","CDFW",2016,2016,11,2016-11-22,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-11-22-CA-C-Usal","2016-CA-249",6,2,0.333333333333333,170,48.6666666666667,21.5,9,"yes","2016-CA-249",2016-09-16,67
"California","CA","CDFW",2016,2016,11,2016-11-22,"D",274,"Manchester Beach",39.0776419872084,-123.770328918507,"2016-11-22-CA-D-Manchester Beach","2016-CA-274",6,1,0.166666666666667,31,17.9333333333333,14,4,"no",NA,2016-11-12,10
"California","CA","CDFW",2016,2016,12,2016-12-03,"C",234,"Shelter Cove",40.0797328569719,-124.254479999229,"2016-12-03-CA-C-Shelter Cove","2016-CA-234",6,0,0,17,8.78333333333333,8.85,1,"no",NA,2016-12-03,0
"California","CA","CDFW",2016,2016,12,2016-12-03,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-12-03-CA-C-Usal","2016-CA-249",6,0,0,17,5.71666666666667,2.5,9,"yes","2016-CA-249",2016-09-16,78
"California","CA","CDFW",2016,2016,12,2016-12-07,"D",274,"Manchester Beach",39.0776419872084,-123.770328918507,"2016-12-07-CA-D-Manchester Beach","2016-CA-274",6,1,0.166666666666667,30,7.8,2.5,4,"no",NA,2016-11-12,25
"California","CA","CDFW",2016,2016,12,2016-12-11,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-12-11-CA-C-Usal","2016-CA-249",6,2,0.333333333333333,64,21.0333333333333,12.1,9,"yes","2016-CA-249",2016-09-16,86
"California","CA","CDFW",2016,2016,12,2016-12-12,"B",222,"Cape Mendocino",40.4116039421327,-124.441378245353,"2016-12-12-CA-B-Cape Mendocino","2016-CA-222",6,0,0,9.8,4.81666666666667,3.25,1,"no",NA,2016-12-12,0
"California","CA","CDFW",2016,2016,12,2016-12-12,"D",274,"Manchester Beach",39.0776419872084,-123.770328918507,"2016-12-12-CA-D-Manchester Beach","2016-CA-274",6,0,0,7.2,3.66666666666667,2.5,4,"no",NA,2016-11-12,30
"California","CA","CDFW",2016,2016,12,2016-12-13,"B",228,"Punta Gorda",40.2472529435089,-124.423135656627,"2016-12-13-CA-B-Punta Gorda","2016-CA-228",6,0,0,14,6.58333333333333,4.25,1,"no",NA,2016-12-13,0
"California","CA","CDFW",2016,2016,12,2016-12-13,"E",408,"Gualala",38.736541674719,-123.595740520758,"2016-12-13-CA-E-Gualala","2016-CA-408",6,0,0,28,10.4,7.7,1,"no",NA,2016-12-13,0
"California","CA","CDFW",2016,2016,12,2016-12-15,"C",256,"Ten Mile",39.5832165882632,-123.91779762579,"2016-12-15-CA-C-Ten Mile","2016-CA-256",6,0,0,14,10.9833333333333,12,1,"no",NA,2016-12-15,0
"California","CA","CDFW",2016,2016,12,2016-12-18,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-12-18-CA-C-Usal","2016-CA-249",6,1,0.166666666666667,54,17.8166666666667,12,9,"yes","2016-CA-249",2016-09-16,93
"California","CA","CDFW",2016,2016,12,2016-12-28,"C",249,"Usal",39.74864574223,-123.919534737546,"2016-12-28-CA-C-Usal","2016-CA-249",6,0,0,22,10.0166666666667,7.15,9,"yes","2016-CA-249",2016-09-16,103
"California","CA","CDFW",2016,2017,1,2017-01-04,"C",249,"Usal",39.74864574223,-123.919534737546,"2017-01-04-CA-C-Usal","2016-CA-249",6,0,0,23,11.2,8.25,9,"yes","2016-CA-249",2016-09-16,110
"California","CA","CDFW",2017,2017,9,2017-09-17,"E",431,"Bodega Head",38.2672166666667,-123.043005555555,"2017-09-17-CA-E-Bodega Head","2017-CA-431",6,0,0,15,7.95,7.5,1,"no",NA,2017-09-17,0
"California","CA","CDFW",2017,2017,9,2017-09-23,"G",526,"Monterey Bay",36.6605,-121.871333333333,"2017-09-23-CA-G-Monterey Bay","2017-CA-526",6,0,0,24,6.2,2.5,1,"no",NA,2017-09-23,0
"California","CA","CDFW",2017,2017,9,2017-09-24,"E",415,"Salt Point",38.5593,-123.357925,"2017-09-24-CA-E-Salt Point","2017-CA-415",4,0,0,2.5,2.5,2.5,1,"no",NA,2017-09-24,0
"California","CA","CDFW",2017,2017,9,2017-09-24,"E",423,"Russian River",38.4727333333334,-123.281383333334,"2017-09-24-CA-E-Russian River","2017-CA-423",4,0,0,17,6.125,2.5,1,"no",NA,2017-09-24,0
